Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Sega Dreamcast","Games","Owned","Resident Evil Code: Veronica","United States of America","Official","Capcom","Capcom","Action, Adventure","Mar 1, 2020","CIB","24.99","53.13","199.99","53.13","-1.0","?","?","?","","","94"
"Sega Dreamcast","Systems","Owned","Sega Dreamcast Console","United States of America","Official","Sega","Sega","Missing Field","Mar 2, 2020","Loose","130.83","269.02","821.56","130.83","-1.0","?","?","?","","","0"
"Sega Dreamcast","Games","Owned","SoulCalibur","United States of America","Official","Namco","Project Soul","Fighting","Mar 1, 2020","CIB","16.48","35.00","116.05","35.00","-1.0","?","?","?","","","98"
"Sega Dreamcast","Games","Owned","Tony Hawk's Pro Skater","United States of America","Official","Activision","Treyarch","Sports","Nov 21, 2020","CIB","12.11","15.00","40.00","15.00","-1.0","?","?","?","","","0"
"Sega Dreamcast","Games","Owned","WWF Attitude","United States of America","Official","Acclaim Entertainment, Inc.","Acclaim","Fighting, Sports","Nov 21, 2020","CIB","7.99","15.00","44.99","15.00","-1.0","?","?","?","","","0"
"Nintendo Virtual Boy","Games","Owned","Galactic Pinball","Japan","Official","Nintendo","Intelligent Systems","Family","Aug 9, 2023","CIB","21.64","39.11","49.99","39.11","-1.0","?","?","?","","","0"
"Nintendo Virtual Boy","Games","Owned","Mario's Tennis","Japan","Official","Nintendo","Nintendo","Sports","Dec 25, 2020","CIB+","17.00","45.08","90.00","45.08","-1.0","?","?","?","","","0"
"Nintendo Virtual Boy","Games","Owned","T & E Virtual Golf","Japan","Official","T&E Soft","T&E Soft","Sports","Aug 9, 2023","CIB","25.27","40.83","40.11","40.83","-1.0","?","?","?","","","0"
"Nintendo Virtual Boy","Systems","Owned","Virtual Boy System","Japan","Official","Nintendo","Nintendo","Missing Field","Dec 25, 2020","Boxed","385.91","639.79","1280.00","479.85","-1.0","?","?","?","","","0"
"Nintendo Virtual Boy","Games","Owned","Virtual Pro Yakyuu '95","Japan","Official","Kemco","Kemco","Sports","Aug 9, 2023","CIB","15.26","31.50","63.00","31.50","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Games","Owned","Baseball","United States of America","Official","Nintendo","Nintendo","Sports","Jan 24, 2021","Loose","9.96","39.57","299.99","9.96","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Games","Owned","Battleship","United States of America","Official","Mindscape, Inc.","Mindscape","Strategy","Mar 13, 2023","Loose","7.77","27.61","84.83","7.77","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Systems","Owned","Game Boy","United States of America","Official","Nintendo","Nintendo","Missing Field","Mar 2, 2020","Loose","71.28","287.82","1900.00","71.28","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Systems","Owned","Game Boy [Black]","United States of America","Official","Missing Field","Missing Field","Missing Field","Mar 2, 2020","Loose","88.83","349.99","805.00","88.83","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Games","Owned","Monopoly","United States of America","Official","Parker Brothers","Sculptured Software","Strategy","Mar 13, 2023","Loose","10.38","26.57","70.00","10.38","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Games","Owned","Paperboy","United States of America","Official","Mindscape, Inc.","Atari Games","Action","Jan 24, 2021","Loose","14.97","37.86","87.00","14.97","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Games","Owned","T2 - The Arcade Game","United States of America","Official","Acclaim Entertainment, Inc.","Beam Software","Action","Mar 13, 2023","Loose","14.04","48.91","112.00","14.04","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Games","Owned","Teenage Mutant Ninja Turtles: Fall of the Foot Clan","United States of America","Official","Ultra Games","Konami","Action, Adventure","Jan 7, 2021","Loose","13.90","99.99","230.00","13.90","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Games","Owned","Tetris","United States of America","Official","Nintendo of America, Inc.","Nintendo R&D1","Puzzle","Jan 24, 2021","Loose","15.00","31.05","219.46","15.00","-1.0","?","?","?","","","0"
"Nintendo Game Boy","Games","Wishlist","Teenage Mutant Ninja Turtles II: Back from the Sewers","United States of America","Official","Konami","Konami","Action","Jul 12, 2023","CIB+","18.38","189.97","437.00","189.97","-1.0","?","?","?","","","0"
"Nintendo Game Boy Color","Games","Owned","Deja Vu I & II: The Casebooks of Ace Harding","United States of America","Official","Vatical Entertainment LLC","Infinite Ventures","Adventure","Jan 24, 2021","CIB+","33.72","88.10","166.27","88.10","-1.0","1","1","1","","","0"
"Nintendo Wii U","Games","Owned","Mario Kart 8","United States of America","Official","Nintendo","Nintendo","Action, Racing, Sports","Mar 13, 2023","Loose","9.99","12.20","32.26","9.99","-1.0","?","?","?","","","88"
"Nintendo Wii U","Games","Owned","Splatoon","United States of America","Official","Nintendo","Nintendo","Action, Third-person shooter","Feb 23, 2021","CIB","8.77","8.99","29.06","8.99","-1.0","?","?","?","","","81"
"Nintendo Wii U","Games","Owned","Super Mario Maker","United States of America","Official","Nintendo","Nintendo","Sandbox, Platformer","Mar 13, 2023","New","9.19","9.94","21.92","21.92","-1.0","?","1","?","","","88"
"Nintendo Wii U","Games","Owned","Super Smash Bros. for Wii U","United States of America","Official","Nintendo","Bandai Namco Entertainment, Sora Ltd.","Action, Sports, Platformer","Feb 23, 2021","CIB","8.65","10.97","25.98","10.97","-1.0","?","?","?","","","92"
"Nintendo Wii U","Games","Owned","Legend of Zelda: Breath of the Wild","United States of America","Official","Nintendo","Nintendo, Monolith Soft","Action, Adventure, RPG","Mar 6, 2021","CIB","20.22","22.87","39.99","22.87","-1.0","?","?","?","","","96"
"Nintendo Wii U","Games","Owned","Legend of Zelda: The Wind Waker HD","United States of America","Official","Nintendo","Nintendo","Action, Adventure, RPG, Puzzle, Platformer","Feb 22, 2021","CIB","45.00","50.50","85.10","50.50","-1.0","?","?","?","","","90"
"Nintendo Wii U","Systems","Owned","Wii U Console Deluxe: Super Smash Bros & Splatoon Edition","United States of America","Official","Nintendo","Missing Field","Missing Field","Feb 23, 2021","CIB","155.00","190.00","798.64","190.00","-1.0","?","?","?","","","0"
"Sega Master System","Games","Owned","Choplifter","United States of America","Official","Sega of America, Inc.","Sega R&D2","Action, First-person shooter","Dec 8, 2022","CIB","9.94","19.11","54.94","19.11","-1.0","?","?","?","","","0"
"Sega Master System","Games","Owned","King's Quest: Quest for the Crown","United States of America","Official","Parker Brothers","Microsmiths Inc.","Action, Adventure","Apr 20, 2024","CIB","46.93","110.00","220.00","110.00","-1.0","1","1","1","","","0"
"Sega Master System","Games","Owned","Pro Wrestling","United States of America","Official","Sega of America, Inc.","Sega R&D2","Sports","Mar 10, 2023","Boxed","7.18","12.59","44.85","12.00","-1.0","?","?","?","","","0"
"Sega Master System","Games","Owned","Rambo: First Blood Part II","United States of America","Official","Sega of America, Inc.","Sega R&D2","Action, Shoot 'em up","May 11, 2021","CIB","13.53","27.77","399.99","27.77","-1.0","?","?","?","","","0"
"Sega Master System","Systems","Owned","Sega Master System Console","United States of America","Official","Sega","Sega","Missing Field","Jan 4, 2022","CIB","140.57","297.93","313.73","297.93","-1.0","?","?","?","","","0"
"Sega Master System","Games","Owned","Ninja","United States of America","Official","Sega","Sega","Action, Shoot 'em up","Apr 25, 2021","CIB","15.99","26.38","116.80","26.38","-1.0","?","?","?","","","0"
"Sega Saturn","Games","Owned","Die Hard Arcade","United States of America","Official","Sega","Sega AM1 R&D Division","Action, First-person shooter, Fighting","May 7, 2021","CIB+","74.59","131.74","231.71","131.74","180.00","?","?","?","","","0"
"Sega Saturn","Systems","Owned","Sega Saturn Console","United States of America","Official","Sega","Sega","Missing Field","May 7, 2021","Loose+","164.76","266.58","395.99","184.74","-1.0","?","?","?","","","0"
"Sega Saturn","Games","Owned","Street Fighter: The Movie","United States of America","Official","Acclaim","Capcom","Fighting","Aug 13, 2021","CIB","20.52","45.00","299.99","45.00","-1.0","1","?","1","","","0"
"Sony PSP","Game Accessories","Owned","4GB PSP Memory Stick Pro Duo","United States of America","Official","Sony","Missing Field","Missing Field","Mar 2, 2020","Loose","9.32","12.12","21.00","9.32","-1.0","?","?","?","","","0"
"Sony PSP","Games","Owned","ATV Offroad Fury: Blazin' Trails","United States of America","Official","Sony","Climax Studios","Racing","Mar 13, 2023","Loose","6.80","6.92","11.03","6.80","-1.0","?","?","?","","","63"
"Sony PSP","Games","Owned","Family Guy: The Freakin' Sweet Collection","United States of America","Video","Sony Computer Entertainment Inc.","20th Century Fox","Missing Field","Mar 13, 2023","CIB","6.92","7.99","14.00","7.99","-1.0","?","?","?","","","0"
"Sony PSP","Games","Owned","Final Fantasy VII: Advent Children","United States of America","Video","Sony Computer Entertainment Inc.","Missing Field","Missing Field","Mar 13, 2023","CIB","14.84","16.98","29.62","16.98","-1.0","?","?","?","","","0"
"Sony PSP","Games","Owned","God of War: Ghost of Sparta","United States of America","Official","Sony Computer Entertainment America, Inc.","Ready at Dawn","Action, Adventure","Mar 13, 2023","Loose","40.00","52.54","75.00","40.00","-1.0","?","?","?","","","86"
"Sony PSP","Games","Owned","Grand Theft Auto: Liberty City Stories","United States of America","Official","Rockstar Games","Rockstar Leeds, Rockstar North","Action, Sandbox","Mar 13, 2023","CIB","15.80","24.99","54.99","24.99","-1.0","?","?","?","","","88"
"Sony PSP","Games","Owned","Grand Theft Auto: Vice City Stories","United States of America","Official","Rockstar Games","Rockstar Leeds, Rockstar North","Action, Sandbox","Mar 13, 2023","CIB","23.99","36.58","132.79","36.58","-1.0","?","?","?","","","86"
"Sony PSP","Games","Owned","Harry Potter and The Order of The Phoenix [UMD Video]","United Kingdom","Video","Sony Computer Entertainment Inc.","EA UK","Missing Field","Mar 13, 2023","CIB","-1.0", "-1.0", "-1.0", "-1.0","-1.0","?","?","?","","","0"
"Sony PSP","Games","Owned","Madden NFL 06","United States of America","Official","EA Sports","EA Tiburon","Sports","Mar 13, 2023","CIB","5.30","7.63","17.14","7.63","-1.0","?","?","?","","","75"
"Sony PSP","Games","Owned","Mortal Kombat: Unchained","United States of America","Official","Midway Games","JGI Entertainment","Fighting","Mar 13, 2023","Loose","24.99","33.35","59.99","24.99","-1.0","?","?","?","","","70"
"Sony PSP","Games","Owned","NCAA Football 07","United States of America","Official","EA Sports","EA Tiburon","Sports","Mar 13, 2023","CIB","6.82","7.78","22.62","7.78","-1.0","?","?","?","","","75"
"Sony PSP","Games","Owned","NCAA Football 10","United States of America","Official","Electronic Arts","EA Tiburon","Sports","May 25, 2022","New","19.00","28.37","38.49","38.49","-1.0","?","1","?","","","0"
"Sony PSP","Games","Owned","Resident Evil: Apocalypse","United States of America","Video","Sony Computer Entertainment Inc.","Missing Field","Missing Field","Mar 13, 2023","CIB","6.00","12.55","21.00","12.55","-1.0","?","?","?","","","0"
"Sony PSP","Games","Owned","Sin City","United States of America","Video","Sony Computer Entertainment Inc.","Missing Field","Missing Field","Mar 13, 2023","CIB","4.47","9.99","17.00","9.99","-1.0","?","?","?","","","0"
"Sony PSP","Systems","Owned","Sony PSP-1000 [Black]","United States of America","Official","Sony","Missing Field","Missing Field","Mar 2, 2020","Loose","73.50","89.99","512.50","73.50","-1.0","?","?","?","","","0"
"Sony PSP","Games","Owned","Incredibles","United States of America","Video","Sony Computer Entertainment Inc.","Missing Field","Missing Field","Mar 13, 2023","CIB","5.50","18.00","31.00","18.00","-1.0","?","?","?","","","0"
"Famicom Disk System","Games","Owned","Link No Bouken - The Legend of Zelda 2","Japan","Official","Nintendo","Nintendo R&D4","Action, RPG, Platformer","Oct 25, 2022","CIB+","28.29","58.95","275.00","58.95","-1.0","?","?","?","","","0"
"Famicom Disk System","Games","Owned","Zelda no Densetsu: The Hyrule Fantasy","Japan","Official","Nintendo","Nintendo R&D4","Action, Adventure","Jul 23, 2023","CIB+","33.29","63.80","1000.00","63.80","59.00","?","?","?","","","0"
"Sony PlayStation 5","Games","Owned","Assassin's Creed Valhalla","United States of America","Official","Ubisoft","Ubisoft Montreal","Action, Adventure, RPG","Feb 28, 2023","CIB","9.69","10.00","18.98","10.00","-1.0","?","?","?","","","84"
"Sony PlayStation 5","Games","Owned","EA Sports College Football 25","United States of America","Official","EA Sports","EA","Sports","Aug 1, 2024","Digital","8.48","9.99","10.99","Digital","-1.0","?","?","?","","","88"
"Sony PlayStation 5","Games","Owned","Final Fantasy VII Rebirth","United States of America","Official","Square Enix","Square Enix","Action, RPG","Mar 4, 2024","CIB+","24.95","25.15","34.74","25.15","-1.0","1","1","1","","","92"
"Sony PlayStation 5","Games","Owned","Hogwarts Legacy","United States of America","Official","Warner Bros. Interactive Entertainment","Avalanche","Action, Adventure","Jun 19, 2023","CIB+","14.99","14.99","19.98","14.99","-1.0","?","?","?","","","84"
"Sony PlayStation 5","Games","Owned","Marvel's Spider-Man 2","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games","Action, Adventure","Oct 21, 2023","CIB+","27.64","30.62","34.99","30.62","-1.0","1","1","1","","","90"
"Sony PlayStation 5","Systems","Owned","PlayStation 5 Disc Edition Console 825GB","United States of America","Official","Sony","Sony","Missing Field","Mar 7, 2022","CIB+","329.97","336.96","483.58","336.96","-1.0","1","1","1","","","0"
"Sony PlayStation 5","Systems","Owned","PlayStation VR2","United States of America","Official","Sony Interactive Entertainment","Sony Interactive Entertainment","Missing Field","Mar 16, 2023","CIB+","299.07","345.00","342.60","345.00","-1.0","1","1","1","","","0"
"Sony PlayStation 5","Games","Owned","Silent Hill 2","United States of America","Official","Konami","Bloober Team SA","Horror","Dec 30, 2024","CIB+","25.25","27.45","35.00","27.45","-1.0","1","1","1","","","86"
"Microsoft Xbox 360","Games","Owned","Batman: Arkham Asylum [Game of the Year Edition]","United States of America","Official","Eidos Interactive, Warner Bros. Interactive Entertainment","Rocksteady","Action, Adventure","Mar 13, 2023","CIB","6.21","6.76","13.47","6.76","-1.0","?","?","?","","","92"
"Microsoft Xbox 360","Games","Owned","Call of Duty: Black Ops","United States of America","Official","Activision","Treyarch","First-person shooter","Mar 13, 2023","CIB","8.47","10.61","42.00","10.61","-1.0","?","?","?","","","87"
"Microsoft Xbox 360","Games","Owned","Call of Duty: Black Ops II","United States of America","Official","Activision","Treyarch","Action, First-person shooter","Mar 13, 2023","CIB","13.44","14.99","43.94","14.99","-1.0","?","?","?","","","83"
"Microsoft Xbox 360","Games","Owned","CSI: Crime Scene Investigation: Fatal Conspiracy","United States of America","Official","Ubisoft Entertainment","Telltale Games","Adventure","Mar 13, 2023","CIB","9.02","11.99","18.98","11.99","-1.0","?","?","?","","","42"
"Microsoft Xbox 360","Games","Owned","Diablo III","United States of America","Official","Activision","Blizzard","Action, Adventure, RPG","Mar 13, 2023","CIB","4.99","7.00","15.00","7.00","-1.0","?","?","?","","","87"
"Microsoft Xbox 360","Games","Owned","Dragon Age: Inquisition [Deluxe Edition]","United States of America","Official","Electronic Arts","BioWare","Adventure, RPG","Mar 13, 2023","CIB","7.74","9.09","19.39","9.09","-1.0","?","?","?","","","0"
"Microsoft Xbox 360","Games","Owned","Grand Theft Auto V","United States of America","Official","Rockstar Games","Rockstar North","Action, First-person shooter, Sandbox","Mar 13, 2023","CIB","8.77","10.21","28.23","10.21","-1.0","?","?","?","","","97"
"Microsoft Xbox 360","Games","Owned","Halo 4","United States of America","Official","Microsoft Studios","343 Industries","Action, First-person shooter","Mar 13, 2023","CIB","6.22","6.54","19.98","6.54","-1.0","?","?","?","","","87"
"Microsoft Xbox 360","Games","Owned","LEGO Harry Potter: Years 1-4 [Platinum Hits]","United States of America","Official","Warner Bros. Interactive Entertainment","TT Games","Action, Adventure, Puzzle, Platformer, Family","Mar 13, 2023","CIB","5.51","7.58","12.00","7.58","-1.0","?","?","?","","","79"
"Microsoft Xbox 360","Games","Owned","Sims 3: Pets","United States of America","Official","Electronic Arts","The Sims Studio","Life Sim","Mar 13, 2023","CIB","8.38","9.26","15.29","9.26","-1.0","?","?","?","","","70"
"Nintendo DS","Games","Owned","Disney The Suite Life of Zack & Cody: Circle of Spies","United States of America","Official","Disney Interactive","Artificial Mind & Movement","Action","Mar 13, 2023","CIB","3.14","7.54","14.20","7.54","-1.0","?","?","?","","","0"
"Nintendo DS","Games","Owned","LEGO Indiana Jones: The Original Adventures","United States of America","Official","Activision","TT Fusion","Action, Adventure","Mar 13, 2023","CIB","6.75","8.00","24.04","8.00","-1.0","?","?","?","","","80"
"Nintendo DS","Games","Owned","Monster High: Ghoul Spirit","United States of America","Official","THQ","ImaginEngine Corp.","RPG","Mar 13, 2023","CIB","9.94","11.03","18.27","11.03","-1.0","?","?","?","","","0"
"Nintendo DS","Games","Owned","My Weight Loss Coach","United States of America","Official","Ubisoft Entertainment","Ubisoft","Sports","Mar 13, 2023","CIB","3.39","7.44","13.03","7.44","-1.0","?","?","?","","","63"
"Nintendo DS","Games","Owned","Plants vs. Zombies","United States of America","Official","PopCap Games, Inc.","PopCap Games","Puzzle","Mar 13, 2023","CIB","18.98","24.00","55.86","24.00","-1.0","?","?","?","","","81"
"Nintendo DS","Games","Owned","Professor Layton and the Curious Village","United States of America","Official","Nintendo","Level-5","Adventure, Puzzle","Mar 13, 2023","CIB","13.49","18.48","30.78","18.48","-1.0","?","?","?","","","85"
"Nintendo 3DS","Games","Owned","Mario Party: The Top 100","United States of America","Official","Nintendo","NDCube","Party","Mar 13, 2023","CIB","15.00","16.00","34.11","16.00","-1.0","?","?","?","","","59"
"Nintendo Power","Print Media","Owned","[Volume 023] Power Blade","United States of America","Official","Nintendo","Missing Field","Missing Field","Aug 16, 2022","CIB","7.23","11.00","?","11.00","-1.0","?","?","?","","","0"
"Nintendo Power","Print Media","Owned","[Volume 025] Battle Toads","United States of America","Official","Nintendo","Missing Field","Missing Field","Aug 16, 2022","CIB","8.94","12.78","?","12.78","-1.0","?","?","?","","","0"
"Nintendo Power","Print Media","Owned","[Volume 027] Mega Man in Dr. Wily's Revenge","United States of America","Official","Nintendo","Missing Field","Missing Field","Aug 16, 2022","CIB","6.97","8.25","?","8.25","-1.0","?","?","?","","","0"
"Nintendo Power","Print Media","Owned","[Volume 030] Final Fantasy II","United States of America","Official","Nintendo","Missing Field","Missing Field","Aug 16, 2022","CIB","15.08","18.52","?","18.52","-1.0","?","?","?","","","0"
"Nintendo Power","Print Media","Owned","[Volume 075] Virtual Boy","United States of America","Official","Nintendo","Missing Field","Missing Field","Oct 18, 2021","CIB","19.98","47.00","?","47.00","-1.0","?","?","?","","","0"
"Nintendo Power","Print Media","Owned","Nintendo Fun Club News [Vol 1 Issue 4]","United States of America","Official","Missing Field","Missing Field","Missing Field","Oct 18, 2021","Loose","63.97","95.96","?","63.97","-1.0","?","?","?","","","0"
"Nintendo Power","Print Media","Owned","Nintendo Fun Club News [Vol 1 Issue 5]","United States of America","Official","Nintendo","Nintendo","Missing Field","Oct 18, 2021","Loose","50.00","75.00","?","50.00","-1.0","?","?","?","","","0"
"Nintendo Power","Print Media","Owned","Nintendo Fun Club News [Vol 2 Issue 6]","United States of America","Official","Nintendo","Nintendo","Missing Field","Oct 18, 2021","Loose","49.99","74.98","?","49.99","-1.0","?","?","?","","","0"
"Sega CD","Systems","Owned","Sega CD Model 2 Console","United States of America","Official","Sega","Sega","Missing Field","Jul 17, 2022","Loose","216.78","321.58","405.00","216.78","-1.0","?","?","?","","","0"
"Nintendo Game & Watch","Systems","Owned","Game & Watch: The Legend of Zelda","United States of America","Official","Nintendo","Nintendo","Action, Adventure","Mar 13, 2023","CIB+","41.98","48.00","61.39","48.00","-1.0","1","1","1","","","0"
"3DO","Systems","Owned","3DO Console","United States of America","Official","3DO","3DO","Missing Field","Jun 19, 2023","Loose","174.72","379.94","760.00","174.72","-1.0","?","?","?","","","0"
"3DO","Controllers","Owned","InterAct SV-1200 Pro Pad Controller","United States of America","Official","Missing Field","Missing Field","Missing Field","Jun 23, 2023","New","8.01","18.02","36.03","36.03","-1.0","1","1","1","","","0"
"Nintendo Switch 2","Systems","Owned","Nintendo Switch 2","United States of America","Official","Nintendo","Nintendo","Missing Field","Jun 5, 2025","CIB+","397.50","406.25","447.50","406.25","450.00","1","1","1","","","0"
"Nintendo Switch 2","Game Accessories","Owned","Nintendo Switch 2 Pro Controller","United States of America","Official","Nintendo","Nintendo","Missing Field","Jun 21, 2025","CIB+","65.00","66.23","72.50","66.23","-1.0","?","?","?","","","0"
